ticket_id,incident_id,opened_at,resolved_at,priority,status,assignment_group,service,configuration_item,category,resolution_hours,sla_breached,root_cause_code,source_updated_at
INC-202600703,INC-202600703,2026-02-28T14:00:00+00:00,2026-02-28T15:18:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.3,False,application_error,2026-02-28T15:18:00+00:00
INC-202600704,INC-202600704,2026-02-28T16:00:00+00:00,2026-02-28T20:54:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.9,False,application_error,2026-02-28T20:54:00+00:00
INC-202600705,INC-202600705,2026-02-28T18:00:00+00:00,2026-02-28T20:30:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.5,False,application_error,2026-02-28T20:30:00+00:00
INC-202600706,INC-202600706,2026-02-28T20:00:00+00:00,2026-02-28T21:36:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.6,False,application_error,2026-02-28T21:36:00+00:00
INC-202600707,INC-202600707,2026-02-28T22:00:00+00:00,2026-02-28T23:00:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.0,False,application_error,2026-02-28T23:00:00+00:00
INC-202600708,INC-202600708,2026-03-01T00:00:00+00:00,2026-03-01T04:36:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.6,False,application_error,2026-03-01T04:36:00+00:00
INC-202600709,INC-202600709,2026-03-01T02:00:00+00:00,2026-03-01T04:12:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.2,False,application_error,2026-03-01T04:12:00+00:00
INC-202600710,INC-202600710,2026-03-01T04:00:00+00:00,2026-03-01T05:18:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.3,False,application_error,2026-03-01T05:18:00+00:00
INC-202600711,INC-202600711,2026-03-01T06:00:00+00:00,2026-03-01T07:24:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.4,False,application_error,2026-03-01T07:24:00+00:00
INC-202600712,INC-202600712,2026-03-01T08:00:00+00:00,2026-03-01T13:00:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,5.0,False,application_error,2026-03-01T13:00:00+00:00
INC-202600713,INC-202600713,2026-03-01T10:00:00+00:00,2026-03-01T12:36:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.6,False,application_error,2026-03-01T12:36:00+00:00
INC-202600714,INC-202600714,2026-03-01T12:00:00+00:00,2026-03-01T13:00:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.0,False,certificate_expiry,2026-03-01T13:00:00+00:00
INC-202600715,INC-202600715,2026-03-01T14:00:00+00:00,2026-03-01T15:06:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.1,False,application_error,2026-03-01T15:06:00+00:00
INC-202600716,INC-202600716,2026-03-01T16:00:00+00:00,2026-03-01T20:42:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.7,False,application_error,2026-03-01T20:42:00+00:00
INC-202600717,INC-202600717,2026-03-01T18:00:00+00:00,2026-03-01T20:18:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.3,False,application_error,2026-03-01T20:18:00+00:00
INC-202600718,INC-202600718,2026-03-01T20:00:00+00:00,2026-03-01T21:24:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.4,False,application_error,2026-03-01T21:24:00+00:00
INC-202600719,INC-202600719,2026-03-01T22:00:00+00:00,2026-03-01T23:30:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.5,False,application_error,2026-03-01T23:30:00+00:00
INC-202600720,INC-202600720,2026-03-02T00:00:00+00:00,2026-03-02T05:06:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,5.1,True,application_error,2026-03-02T05:06:00+00:00
INC-202600721,INC-202600721,2026-03-02T02:00:00+00:00,2026-03-02T04:00:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.0,False,application_error,2026-03-02T04:00:00+00:00
INC-202600722,INC-202600722,2026-03-02T04:00:00+00:00,2026-03-02T05:06:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.1,False,application_error,2026-03-02T05:06:00+00:00
INC-202600723,INC-202600723,2026-03-02T06:00:00+00:00,2026-03-02T07:12:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.2,False,application_error,2026-03-02T07:12:00+00:00
INC-202600724,INC-202600724,2026-03-02T08:00:00+00:00,2026-03-02T12:48:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.8,False,application_error,2026-03-02T12:48:00+00:00
INC-202600725,INC-202600725,2026-03-02T10:00:00+00:00,2026-03-02T12:24:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.4,False,application_error,2026-03-02T12:24:00+00:00
INC-202600726,INC-202600726,2026-03-02T12:00:00+00:00,2026-03-02T13:30:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.5,False,application_error,2026-03-02T13:30:00+00:00
INC-202600727,INC-202600727,2026-03-02T14:00:00+00:00,2026-03-02T15:36:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.6,False,application_error,2026-03-02T15:36:00+00:00
INC-202600728,INC-202600728,2026-03-02T16:00:00+00:00,2026-03-02T20:30:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.5,False,application_error,2026-03-02T20:30:00+00:00
INC-202600729,INC-202600729,2026-03-02T18:00:00+00:00,2026-03-02T20:06:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.1,False,application_error,2026-03-02T20:06:00+00:00
INC-202600730,INC-202600730,2026-03-02T20:00:00+00:00,2026-03-02T21:12:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.2,False,application_error,2026-03-02T21:12:00+00:00
INC-202600731,INC-202600731,2026-03-02T22:00:00+00:00,2026-03-02T23:18:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.3,False,certificate_expiry,2026-03-02T23:18:00+00:00
INC-202600732,INC-202600732,2026-03-03T00:00:00+00:00,2026-03-03T04:54:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.9,False,application_error,2026-03-03T04:54:00+00:00
INC-202600733,INC-202600733,2026-03-03T02:00:00+00:00,2026-03-03T04:30:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.5,False,application_error,2026-03-03T04:30:00+00:00
INC-202600734,INC-202600734,2026-03-03T04:00:00+00:00,2026-03-03T05:36:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.6,False,application_error,2026-03-03T05:36:00+00:00
INC-202600735,INC-202600735,2026-03-03T06:00:00+00:00,2026-03-03T07:00:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.0,False,application_error,2026-03-03T07:00:00+00:00
INC-202600736,INC-202600736,2026-03-03T08:00:00+00:00,2026-03-03T12:36:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.6,False,application_error,2026-03-03T12:36:00+00:00
INC-202600737,INC-202600737,2026-03-03T10:00:00+00:00,2026-03-03T12:12:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.2,False,application_error,2026-03-03T12:12:00+00:00
INC-202600738,INC-202600738,2026-03-03T12:00:00+00:00,2026-03-03T13:18:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.3,False,application_error,2026-03-03T13:18:00+00:00
INC-202600739,INC-202600739,2026-03-03T14:00:00+00:00,2026-03-03T15:24:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.4,False,application_error,2026-03-03T15:24:00+00:00
INC-202600740,INC-202600740,2026-03-03T16:00:00+00:00,2026-03-03T21:00:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,5.0,True,application_error,2026-03-03T21:00:00+00:00
INC-202600741,INC-202600741,2026-03-03T18:00:00+00:00,2026-03-03T20:36:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.6,False,application_error,2026-03-03T20:36:00+00:00
INC-202600742,INC-202600742,2026-03-03T20:00:00+00:00,2026-03-03T21:00:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.0,False,application_error,2026-03-03T21:00:00+00:00
INC-202600743,INC-202600743,2026-03-03T22:00:00+00:00,2026-03-03T23:06:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.1,False,application_error,2026-03-03T23:06:00+00:00
INC-202600744,INC-202600744,2026-03-04T00:00:00+00:00,2026-03-04T04:42:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.7,False,application_error,2026-03-04T04:42:00+00:00
INC-202600745,INC-202600745,2026-03-04T02:00:00+00:00,2026-03-04T04:18:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.3,False,application_error,2026-03-04T04:18:00+00:00
INC-202600746,INC-202600746,2026-03-04T04:00:00+00:00,2026-03-04T05:24:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.4,False,application_error,2026-03-04T05:24:00+00:00
INC-202600747,INC-202600747,2026-03-04T06:00:00+00:00,2026-03-04T07:30:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.5,False,application_error,2026-03-04T07:30:00+00:00
INC-202600748,INC-202600748,2026-03-04T08:00:00+00:00,2026-03-04T13:06:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,5.1,False,certificate_expiry,2026-03-04T13:06:00+00:00
INC-202600749,INC-202600749,2026-03-04T10:00:00+00:00,2026-03-04T12:00:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.0,False,application_error,2026-03-04T12:00:00+00:00
INC-202600750,INC-202600750,2026-03-04T12:00:00+00:00,2026-03-04T13:06:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.1,False,application_error,2026-03-04T13:06:00+00:00
INC-202600751,INC-202600751,2026-03-04T14:00:00+00:00,2026-03-04T15:12:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.2,False,application_error,2026-03-04T15:12:00+00:00
INC-202600752,INC-202600752,2026-03-04T16:00:00+00:00,2026-03-04T20:48:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.8,False,application_error,2026-03-04T20:48:00+00:00
INC-202600753,INC-202600753,2026-03-04T18:00:00+00:00,2026-03-04T20:24:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.4,False,application_error,2026-03-04T20:24:00+00:00
INC-202600754,INC-202600754,2026-03-04T20:00:00+00:00,2026-03-04T21:30:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.5,False,application_error,2026-03-04T21:30:00+00:00
INC-202600755,INC-202600755,2026-03-04T22:00:00+00:00,2026-03-04T23:36:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.6,False,application_error,2026-03-04T23:36:00+00:00
INC-202600756,INC-202600756,2026-03-05T00:00:00+00:00,2026-03-05T04:30:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.5,False,application_error,2026-03-05T04:30:00+00:00
INC-202600757,INC-202600757,2026-03-05T02:00:00+00:00,2026-03-05T04:06:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.1,False,application_error,2026-03-05T04:06:00+00:00
INC-202600758,INC-202600758,2026-03-05T04:00:00+00:00,2026-03-05T05:12:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.2,False,application_error,2026-03-05T05:12:00+00:00
INC-202600759,INC-202600759,2026-03-05T06:00:00+00:00,2026-03-05T07:18:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.3,False,application_error,2026-03-05T07:18:00+00:00
INC-202600760,INC-202600760,2026-03-05T08:00:00+00:00,2026-03-05T12:54:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.9,True,application_error,2026-03-05T12:54:00+00:00
INC-202600761,INC-202600761,2026-03-05T10:00:00+00:00,2026-03-05T12:30:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.5,False,application_error,2026-03-05T12:30:00+00:00
INC-202600762,INC-202600762,2026-03-05T12:00:00+00:00,2026-03-05T13:36:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.6,False,application_error,2026-03-05T13:36:00+00:00
INC-202600763,INC-202600763,2026-03-05T14:00:00+00:00,2026-03-05T15:00:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.0,False,application_error,2026-03-05T15:00:00+00:00
INC-202600764,INC-202600764,2026-03-05T16:00:00+00:00,2026-03-05T20:36:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,4.6,False,application_error,2026-03-05T20:36:00+00:00
INC-202600765,INC-202600765,2026-03-05T18:00:00+00:00,2026-03-05T20:12:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.2,False,certificate_expiry,2026-03-05T20:12:00+00:00
INC-202600766,INC-202600766,2026-03-05T20:00:00+00:00,2026-03-05T21:18:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.3,False,application_error,2026-03-05T21:18:00+00:00
INC-202600767,INC-202600767,2026-03-05T22:00:00+00:00,2026-03-05T23:24:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.4,False,application_error,2026-03-05T23:24:00+00:00
INC-202600768,INC-202600768,2026-03-06T00:00:00+00:00,2026-03-06T05:00:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,5.0,False,application_error,2026-03-06T05:00:00+00:00
INC-202600769,INC-202600769,2026-03-06T02:00:00+00:00,2026-03-06T04:36:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.6,False,application_error,2026-03-06T04:36:00+00:00
INC-202600770,INC-202600770,2026-03-06T04:00:00+00:00,2026-03-06T05:00:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.0,False,application_error,2026-03-06T05:00:00+00:00
INC-202600771,INC-202600771,2026-03-06T06:00:00+00:00,2026-03-06T07:06:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.1,False,application_error,2026-03-06T07:06:00+00:00
INC-202600772,INC-202600772,2026-03-06T08:00:00+00:00,2026-03-06T12:42:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.7,False,application_error,2026-03-06T12:42:00+00:00
INC-202600773,INC-202600773,2026-03-06T10:00:00+00:00,2026-03-06T12:18:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.3,False,application_error,2026-03-06T12:18:00+00:00
INC-202600774,INC-202600774,2026-03-06T12:00:00+00:00,2026-03-06T13:24:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.4,False,application_error,2026-03-06T13:24:00+00:00
INC-202600775,INC-202600775,2026-03-06T14:00:00+00:00,2026-03-06T15:30:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.5,False,application_error,2026-03-06T15:30:00+00:00
INC-202600776,INC-202600776,2026-03-06T16:00:00+00:00,2026-03-06T21:06:00+00:00,P1,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,5.1,False,application_error,2026-03-06T21:06:00+00:00
INC-202600777,INC-202600777,2026-03-06T18:00:00+00:00,2026-03-06T20:00:00+00:00,P2,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,2.0,False,application_error,2026-03-06T20:00:00+00:00
INC-202600778,INC-202600778,2026-03-06T20:00:00+00:00,2026-03-06T21:06:00+00:00,P3,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.1,False,application_error,2026-03-06T21:06:00+00:00
INC-202600779,INC-202600779,2026-03-06T22:00:00+00:00,2026-03-06T23:12:00+00:00,P4,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.2,False,application_error,2026-03-06T23:12:00+00:00
INC-202600780,INC-202600780,2026-03-07T00:00:00+00:00,2026-03-07T04:48:00+00:00,P1,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,4.8,True,application_error,2026-03-07T04:48:00+00:00
INC-202600781,INC-202600781,2026-03-07T02:00:00+00:00,2026-03-07T04:24:00+00:00,P2,resolved,Service Desk,Order Management,svc-order-mgmt,availability,2.4,False,application_error,2026-03-07T04:24:00+00:00
INC-202600782,INC-202600782,2026-03-07T04:00:00+00:00,2026-03-07T05:30:00+00:00,P3,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,1.5,False,certificate_expiry,2026-03-07T05:30:00+00:00
INC-202600783,INC-202600783,2026-03-07T06:00:00+00:00,2026-03-07T07:36:00+00:00,P4,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.6,False,application_error,2026-03-07T07:36:00+00:00
INC-202600784,INC-202600784,2026-03-07T08:00:00+00:00,2026-03-07T12:30:00+00:00,P1,resolved,Service Desk,Order Management,svc-order-mgmt,availability,4.5,False,application_error,2026-03-07T12:30:00+00:00
INC-202600785,INC-202600785,2026-03-07T10:00:00+00:00,2026-03-07T12:06:00+00:00,P2,resolved,Service Desk,Identity Gateway,svc-identity-gateway,authentication,2.1,False,application_error,2026-03-07T12:06:00+00:00
INC-202600786,INC-202600786,2026-03-07T12:00:00+00:00,2026-03-07T13:12:00+00:00,P3,resolved,Digital Operations,Patient Operations Portal,svc-patient-portal,availability,1.2,False,application_error,2026-03-07T13:12:00+00:00
INC-202600787,INC-202600787,2026-03-07T14:00:00+00:00,2026-03-07T15:18:00+00:00,P4,resolved,Service Desk,Order Management,svc-order-mgmt,availability,1.3,False,application_error,2026-03-07T15:18:00+00:00
